user_pseudo_id,mk_total_transitions,mk_from_game,mk_from_game_over,mk_from_menu,mk_from_level_select,mk_from_steps,mk_game__game,mk_game__game_over,mk_game__menu,mk_game__steps,mk_game__shop,mk_game__level_select,mk_game_over__game,mk_game_over__menu,mk_game_over__level_select,mk_game_over__shop,mk_menu__game,mk_menu__level_select,mk_level_select__game,mk_steps__shop,mk_steps__game
F7164A70962E5AED09AD0CEB0A3C7C82,8,3,3,2,0,0,1,2,0,0,0,0,1,0,0,0,1,0,0,0,0
8F51F2244F2D0D4DD296A0B9272905AF,11,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D4BE9C6F73E39CCE4ED1901AF98A9E3A,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
005F127942F3FD25588272950FDFD339,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6F90140F6B66544AAF9181C740122566,20,7,4,3,0,3,1,2,1,3,0,0,2,0,0,0,1,0,0,3,0
50D529BFD3EFEB1C8216DF9A321A552A,137,49,46,7,10,8,5,23,2,8,0,2,23,0,0,0,2,4,3,8,0
BFAFDF13A67B045E96563CEB5B49E1BF,14,5,0,5,3,0,2,0,0,0,0,1,0,0,0,0,1,1,1,0,0
A8CF4ECBF7C47BD74685C782E8862453,28,0,9,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
BED7C54AF81CF9FB840F8DA3ED50CF65,19,5,0,7,6,0,2,0,2,0,0,0,0,0,0,0,2,3,0,0,0
2C61809CCDF53CF8521081F2DCC46172,11,4,0,7,0,0,2,0,2,0,0,0,0,0,0,0,2,0,0,0,0
309FB06B1E8E1B92A3F2164D30C4932F,26,7,3,6,6,2,2,2,1,2,0,0,1,0,0,0,2,3,0,2,0
0FBEF4C0354C2546DAFEA1E54508581E,11,4,4,2,0,1,1,2,0,1,0,0,2,0,0,0,1,0,0,1,0
47A899631A240C70DD743B9F91B8621F,69,23,25,2,2,8,1,13,0,8,0,0,12,0,0,0,0,1,1,8,0
1E82CD61D1484F3569530899BE0D0185,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1EFB7DDCF75186BFDD85D88E84681B55,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7D483EED6843864DF402EDC5FF706A26,9,0,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
22C21FF06F4332EEEA0BC335EBB140EF,12,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3883775AD957247EE86DB4402FA748F4,442,27,95,21,14,64,0,0,0,0,0,0,20,0,0,0,0,7,7,32,0
62263B0AAEA44FD88600BAC5B13A2F77,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8720AB2456BD514154AD4E9845E32FF4,17,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0BB41E84E7CA2345726AD8CE98B8736C,175,0,40,6,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0
67D16925800555DDF67EEA801FDCA559,100,9,24,10,6,4,0,0,0,0,0,0,7,0,0,0,0,3,2,2,0
0C56C6D468327A2EA79ACA93B120119C,12,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8AD0667F5E1906ED7F2171477EA1CCF6,22,0,5,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
97759BD40B954E54A62EF85F077658BF,153,56,58,2,0,12,1,29,0,12,0,0,29,0,0,0,1,0,0,12,0
31C6D36C0D121E1F749FE645D7C7DCAA,7,3,2,2,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0
0C8B96426B5C39DCF5FC7B033270434A,10,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A611E96FE7B03B93D159F8E8134716C4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AB092A489DBF42616CDA56E114013230,16,6,4,3,3,0,2,2,1,0,0,1,2,0,0,0,1,1,1,0,0
DF59F923D29B30CCF47237A8190985C4,6,1,0,3,2,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
53A524139448D0990CFCD5530D6D33E2,67,28,24,15,0,0,8,12,8,0,0,0,12,0,0,0,8,0,0,0,0
45A7FD01383B7C05E4999A96E7011369,15,5,6,2,0,1,1,3,0,1,0,0,3,0,0,0,1,0,0,1,0
9739CF7747700632F707FE234CEA7C00,213,70,73,11,14,19,6,37,0,19,0,2,35,1,0,0,0,6,6,19,0
F5C6402B21F86EC124B4DC55731066EF,79,26,40,4,6,1,2,20,0,1,0,2,20,0,0,0,0,2,2,1,0
A442D7F9DA27C9F49919933DC0023738,78,27,29,2,0,9,1,15,0,9,0,0,14,0,0,0,1,0,0,9,0
129149FF7C96327D51F4A84AB85635BA,5,2,0,2,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0
66CA5D58BEE095A3C60BE7BD3783E3CD,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23DD04F65B2097608958AF503FD06892,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5D53102B0F6AAA96D3FC1C0633890970,54,19,16,7,4,3,4,8,1,3,0,0,8,0,0,0,2,2,2,3,0
3CE1655CEC10EC3111E5A5A7B267C017,22,8,8,2,2,0,1,4,0,0,0,1,4,0,0,0,0,1,1,0,0
D5F25FE843F01514F448B1AA94028D2D,16,6,4,2,0,2,1,2,0,2,0,0,2,0,0,0,1,0,0,2,0
67D3D76504CC5C4CBFC78EE4FC397C8B,54,0,13,1,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
EC8B102C09F17E8EA6750AB98580859D,53,5,9,8,6,3,0,0,0,0,0,0,2,0,0,0,0,3,3,1,0
D4E5F3E52BAA8B36A2CE113D26758A33,21,1,2,6,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
DE1343B9E83992473478ED9459125CA1,13,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C6686091275E6BF92DA682AAD9B72A63,35,0,7,2,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
C337446FADC0FB49C18BB3C9C86339B6,106,38,50,5,3,2,3,26,0,2,0,1,24,0,0,0,2,1,1,2,0
BF0BEAAEDA831B1E974A03E38CA63058,21,0,5,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
5EB71EF8D3A55742EAC490AF5B0764D4,19,0,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AA38BD4010AB4D0C61A7235E9BED84F3,8,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E39D2DDDB7095CAB4D000D357B00117A,16,0,1,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
6D7D83C58768460806C976352567F845,18,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
346CA8A816ECDF5226D821892E18B502,8,3,3,2,0,0,1,2,0,0,0,0,1,0,0,0,1,0,0,0,0
372E8CE8A7D150B1374696B670B927A3,33,12,10,2,0,4,1,5,1,4,0,0,5,0,0,0,1,0,0,4,0
9D7FBEE36126EDDACD5524F832FCCA6A,59,20,20,5,3,5,2,10,1,5,0,1,10,0,0,0,1,1,1,5,0
402F30A77B5F6C1395F822860A3512FF,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1BCBD81E38843F32FCEB2CB5C8824543,15,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
389D0CAFA71841F0A632A44B14E2DD18,87,7,22,3,2,18,0,0,0,0,0,0,6,0,0,0,0,1,1,9,0
FE7715009D870BE17C8C13BE3003CC07,20,0,4,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5DC44337898394788ABAC35E9CCB91BF,9,0,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
36EB2A55E0FD24E93BE639443614DC49,21,7,10,2,2,0,1,5,0,0,0,1,5,0,0,0,0,1,1,0,0
6FF061389484FDBF848F4269BA306E25,55,19,18,2,3,6,2,9,0,6,0,1,9,0,0,0,0,1,2,6,0
E15CC599FA923B9D51503DF30CC3A40F,22,7,7,4,2,1,2,4,0,1,0,0,3,0,0,0,1,1,1,1,0
1CF4635F6034EB147F361912D5F73268,29,10,14,3,0,1,1,7,1,1,0,0,7,0,0,0,1,0,0,1,0
771316514A9E5D0D1821DDB64CEAEF12,25,7,8,4,4,1,2,4,0,1,0,0,4,0,0,0,0,2,2,1,0
E529979401DB0EF9EA61AFFB020B4755,60,20,34,2,2,0,1,17,0,0,0,0,17,0,0,0,0,1,1,0,0
EC8A980198BB3331B3088F123019D1B9,56,20,29,2,2,0,1,16,0,0,0,0,14,0,0,0,0,1,1,0,0
6E596EA31C1209D9F775EE90E40CDB29,20,6,10,2,2,0,1,5,0,0,0,0,5,0,0,0,0,1,1,0,0
2F70886252B34EEB92E1C254173343FA,18,6,8,2,0,1,1,4,0,1,0,0,4,0,0,0,1,0,0,1,0
702682445AD2EEE821353CE661800AE0,4,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
573E973DB58F373A366604AE39F5133F,7,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2295F769C2134F5FD711C49A66FCB422,8,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE1AC8F8F0A66163CE5A07109C322235,28,0,4,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
44B41636F7305F2D2D25CD4E0DD8A926,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7AD080AD059522159D7C9EDB4A65C9FD,29,4,6,3,4,2,0,0,0,0,0,0,2,0,0,0,0,2,2,1,0
0458C336714B6986CD8BF62F5B7FA382,75,0,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4DF1F345AAF4818C3A9B3ABF1C63B769,32,0,8,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
A82D23EDA2062FD9344E116B882CB957,6,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4B27C4636A0111A0F6420F86D7FB3F54,94,0,25,2,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
3625F3FD85FD9056BCC10747317EAD2C,40,13,14,4,5,1,2,7,0,1,0,1,7,0,0,0,0,2,2,1,0
8B38AE00504B75A9ABAA20843DF4976A,20,7,8,2,2,0,1,4,0,0,0,0,4,0,0,0,0,1,1,0,0
F7EEAFC83151D94AD81634030EC5451E,96,33,22,7,11,7,4,11,1,7,0,3,11,0,0,0,1,4,3,7,0
4FC88800471841C9FF811C063B4D7B22,3,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
DC19D85E54278EC4524A1C057042FE2A,28,10,10,4,2,1,2,5,0,1,0,1,5,0,0,0,1,1,1,1,0
5C88C93657AD82A97E74647EDA754E6F,7,2,0,3,2,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0
7A4FEFDB59BC17432C70DA5781EEFDD1,12,1,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
F23A65D098E8437D0B49416DE96CE969,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4B640DF8111F1798DEE8C2AC9FCE5804,10,4,2,2,0,1,1,1,1,1,0,0,1,0,0,0,1,0,0,1,0
C28D43B6BCAE91E34771B20A7DB38275,29,11,6,3,0,3,2,3,1,3,0,0,3,0,0,0,2,0,0,3,0
B50C6E5C4A4D363E3D982D6D2E1EE0AD,9,0,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
D76AE66DEC3B6D65388953F3B3A02340,81,12,26,2,2,6,0,0,0,0,0,0,11,0,0,0,0,1,1,2,0
ABF9D98DA2369F92465B0999E8F3209A,74,25,32,6,6,1,3,17,1,1,0,0,15,0,0,0,0,3,3,1,0
0310557C94EE83EB1B91DB1E61EA4203,26,8,12,2,2,1,1,6,0,1,0,0,6,0,0,0,0,1,1,1,0
97FC6F7C4648588BD15B4355D43C6BB1,17,5,8,2,2,0,1,4,0,0,0,0,4,0,0,0,0,1,1,0,0
2CC80ED018DB2338C8A0B887DEBA1AB5,25,8,12,2,3,0,1,6,0,0,0,1,6,0,0,0,0,1,1,0,0
2E5D5D624F9A2D2408F97441F677442F,20,7,8,5,0,0,2,5,0,0,0,0,3,0,0,0,2,0,0,0,0
A695441A11F541F6480139BE099C2D1B,6,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
78AACFF53F639F8AF257183503EDA1A6,23,8,6,2,0,4,1,3,0,4,0,0,3,0,0,0,1,0,0,4,0
D8B8615DDE319FEBE0A2AC1364E2C2EC,22,0,7,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
74EFDBFCB53D83E8725D95130BA74879,19,6,8,2,2,0,1,4,0,0,0,0,4,0,0,0,0,1,1,0,0
8BB6E580D7771BBBE04D3953EA43F640,48,17,12,6,8,0,4,6,1,0,0,2,6,0,0,0,1,3,3,0,0
79694D26470B2F7638431FC246B6CAC5,74,0,11,10,2,19,0,0,0,0,0,0,0,0,0,0,0,1,0,7,0
BC0248EB510B73CEC7D40C5680009F6D,6,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
414C0660ADA40317EB4FDBAE82F9E2C0,36,0,5,7,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
B5D5EECC05D20983F8E3729AFD3295C6,11,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F3EB00CE9A2D6FEE8837460ADFCC83FD,21,0,2,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
1EAD8B59DEC54D9202E7A3C58BF31A84,39,13,4,6,6,1,4,2,1,1,0,2,2,0,0,0,1,2,3,1,0
7A2B91B04FEA667808B69518C042206F,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EDA37064A9C8A6E0F4BBD2902EAF2F59,22,7,8,2,2,1,1,4,0,1,0,0,4,0,0,0,0,1,1,1,0
3A540A2426891205362CA11B28D4D612,20,0,5,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
E3EDDBED53EE3E42ECF55A5E091F56D8,8,2,0,4,2,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0
DFF46496068299CA44163BEF38B7F89D,18,0,4,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
C98E984527F5BF9F4F673530F184AF62,29,10,12,2,2,0,1,6,0,0,0,0,6,0,0,0,0,1,1,0,0
CE869BF6173A1F46388AC4B3F6FF4EFA,4,2,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
093E3E8BB59252BCD92BA5B7EAE55BBD,56,19,16,6,2,6,3,8,0,6,0,0,8,0,0,0,2,1,1,6,0
E68A264ADBA1C799CEC92C1B6D234E2A,13,5,0,2,4,0,2,0,0,0,0,2,0,0,0,0,0,1,2,0,0
AF8E7114A6447030A2B9A29C9DDFC3AB,353,127,151,4,5,17,2,76,0,17,0,0,74,0,1,0,1,2,1,17,0
91BF8E59808AD0D73F16ED3DDC984877,11,3,3,3,2,0,1,2,0,0,0,0,1,0,0,0,1,1,0,0,0
09046B6AF45F8D5DC0467715FCBE8053,18,5,4,3,2,2,1,2,0,2,0,0,2,0,0,0,1,1,0,2,0
9768367BE6132B5C5AD84DD63411E2E3,15,5,4,2,3,0,1,2,0,0,0,1,2,0,0,0,0,1,1,0,0
4AF29902F33FD278C90D778772C6FDB2,9,3,2,2,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0
522203A003F78A0366988475AAD44953,7,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
68474589D7A8842590FA03F5276D1F39,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89D9AE4CC7218B42B89769567850E193,17,0,2,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
12D15CA29CFE3CBA400CE28F31CDFEFC,21,0,6,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
BA68AFBA94C53DA2DE67AA683078AD2A,14,4,2,2,0,2,1,1,0,2,0,0,1,0,0,0,1,0,0,2,0
73AC7ECB12813FB1647F11D788F3E30A,34,12,6,5,8,1,4,3,1,1,0,2,3,0,0,0,1,3,3,1,0
B8ABF06C01AC9AE51849B42460E2E560,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86134EB054D1E762AF7BAA7AF1926485,3,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
BBF92A0573AF89B5F5F951D1E4A646EE,27,9,7,3,0,4,1,4,0,4,0,0,3,0,0,0,1,0,0,4,0
F60A53CDD8838C7228CEC0AFF41446FF,7,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EADDB0E204AA051FF79A858E6A2BCC6C,12,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D2F2E70C7BC89126AF1775DDFBBF56FD,116,40,40,7,8,7,3,20,0,7,0,2,20,0,0,0,0,3,3,7,0
7231A328589239F23EB90262DF617EFC,16,0,5,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
45C1FCCA43D98B1AB48FD3AD848A7C6E,22,0,8,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5FFEC6B27DC190DB3CAABC6392AC6465,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1A4D67D58B4C6C8E926D7F2CC60E8E60,7,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7AA6572327B5C45D273CCD8868760033,13,5,6,0,0,1,0,3,1,1,0,0,3,0,0,0,0,0,0,1,0
2F72E1976C24D8DFEA138BBCFD304BAC,9,4,3,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0
AEACB7B3AA815C09B5E61B6EBE04A12F,9,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE6B33C0368029CEF622DF2A399B6225,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F0192BFEC0959BEE0FB12685539F4131,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4DAE79714A8765486E07DA1A14BF4C99,75,15,31,2,2,4,0,0,0,0,0,0,14,0,0,0,0,1,1,2,0
29F5330280F702329E44F791AFA4CB4B,22,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D5DC23095804625CE1E4D293E2BA6F92,33,0,10,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
EEA5AAE43BD264DED635FBDB2CC9EBB6,25,0,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D4710B794E9AAB607825E5F6B44D60E0,4,2,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
E4DE819781767EFFD5AF5C06B99893AB,13,3,0,3,5,0,1,0,0,0,0,1,0,0,0,0,0,2,1,0,0
D00FDCD235455E421C6037DB0D91F848,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D70E3065EC1118DEBFE88EE31CD55FC6,37,4,6,7,4,2,0,0,0,0,0,0,2,0,0,0,0,2,2,1,0
242FBE0AE84731DC7E6C3AB9492D6939,5,1,0,2,2,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
83EB6E905B20079A153828894109C0FF,3,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
47DBF515852D5615144B416AD0E74FE2,38,14,8,6,3,1,3,4,0,1,0,1,4,0,0,0,2,1,1,1,0
B0302B4E64353E6FE773915E391FB897,16,6,7,2,0,0,1,4,0,0,0,0,3,0,0,0,1,0,0,0,0
2A1D1CD2F4CA8AC6FC8D36BBAC02CD45,12,0,1,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
461EEAF2B9223AE1D44C0E8DCE64876C,381,0,106,4,0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0
080FF80F8C5429D041BB10E5D9A53C86,15,0,1,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
552965082BD30DCB6DEE83242EB4E40D,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EDDB568DA4003B001E757D4D7C684422,14,5,3,2,0,2,1,2,0,2,0,0,1,0,0,0,1,0,0,2,0
49ED9A43984A2CEA40FBABC2F9A5A30E,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7DCE600F12C73291E7AA6EF815DB657B,29,0,5,2,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
2972F91B82B382F3C1BE5E0B438B0F29,7,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
521C49CC5297081FD6AD08440B04C238,6,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
323B8431E0DFFC6B38C1E59636C810B5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CB206CA46FDD13AC2030F27E7DC54E26,48,0,8,7,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
D864D058813F31B452BCE6743B0AF7F7,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6D166BDC51593C0DF21C4F14117868C1,9,0,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8C2CA6A4B27594E8E363819DC8A8F4D0,102,0,19,2,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0
78A7C7D9BC2138200C3B37E3C7CA8CE8,8,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
949DC369B1AB32FCB10B9D6E4B367DE7,6,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22FDDE6B40FB5D21A3A4E36C528F3D3B,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
850766848BEE8A93647D967D46E2A0C2,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
403C557E9B2849083C5165A2652E87FB,21,0,6,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
23FFF41D90489FDF6A1EBDAA9AE010FA,23,2,0,8,4,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0
817349C5C28998337DC1F07477767F2E,15,0,3,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1E8796818F627BAC723114218AF1AA8D,30,0,6,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
8FAA537644016874FAEC2B9F031990E1,35,1,4,8,2,6,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0
7D99BE85D54C5C886E747A5E586AE8A7,10,0,1,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
42055B5530697B8E4F2FE3EED1E98594,40,2,5,7,4,9,0,0,0,0,0,0,0,0,0,0,0,2,2,3,0
83D42C0BEC5C0325916E5797073CEE9A,52,0,4,10,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
204CFBE55BF52F8AFB70F3B37DEAFC34,85,0,24,4,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
74030E72435A6A4386FA0AAA1904EB53,37,0,7,4,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
7331597E5500811253BA85AF851A193C,58,22,28,2,0,0,1,14,1,0,0,0,14,0,0,0,1,0,0,0,0
2AAC37325749A1E1CB4D43A48BACA2C9,22,7,5,2,2,3,1,3,0,3,0,0,2,0,0,0,0,1,1,3,0
E0F1ED4167D0C0B2D6DCBA85CB020F52,15,6,0,4,3,0,3,0,1,0,0,1,0,0,0,0,2,1,1,0,0
F217C0DBBD254C9DB38E77BD07AA2618,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F62F2A0C7677B8A96DCF67E9624B2A1E,11,3,2,2,2,1,1,1,0,1,0,0,1,0,0,0,0,1,1,1,0
1AE6C4E5DFF6715503FC7C79A7C0C363,12,4,2,2,2,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0
2AB566B92E5E821F8234BDEEFAC3F8C6,29,10,7,4,0,4,2,4,0,4,0,0,3,0,0,0,2,0,0,4,0
9363A38E5FC20BCF0E0A9F6D0EAF0E25,8,2,2,2,2,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0
EEA00C45CDC47167CBA1E443296B5B64,5,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1931CC11834A8EC4E576DCA0DE5DFD13,13,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
F537571E913C8547B5B8E41A0A8A5AB5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00C05A173432388147D8819A53F79003,8,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3E7B4C25642C7BB53A61F09572FDCE2C,33,0,4,2,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
4D9A97A72C6885E5E4C887DD9D9CE18B,57,0,9,8,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
4FE4AF4725A957D0C8FBC907C5476197,13,0,2,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
478568129DAEE8BEDEF7C6D4616637C8,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8AE61BC30F02ECB3AFC1B6DB91FFDC4B,10,3,2,2,3,0,1,1,0,0,0,1,1,0,0,0,0,1,1,0,0
8BACEF16AB8147E94BB9CF4CF89092A6,14,0,1,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
370631465168E174D7D2305DC0DB120B,23,7,2,6,5,1,2,1,1,1,0,1,1,0,0,0,1,2,1,1,0
B82ED5B2461E8E16AF0375FA754F6083,16,6,4,2,0,2,1,2,1,2,0,0,2,0,0,0,1,0,0,2,0
FBB91FC5B4C41DDD32AEBE5D58ABEBB0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71EA9B02B9A28A57EEEC43DFAA11C75E,35,13,9,5,0,3,3,5,1,3,0,0,4,0,0,0,3,0,0,3,0
E2D4A6AA71252FDB644EAB75612039B8,26,9,7,2,0,4,1,4,0,4,0,0,3,0,0,0,1,0,0,4,0
130AD6E923A7BD4C62978F61DDB6D91F,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70E85465730538BDF0B012BD81A7F94E,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
318D94A48141F6911EE48AC04D2A7B48,24,9,10,3,0,2,2,5,0,2,0,0,5,0,0,0,2,0,0,2,0
7B33416E0219E1C01561CA9F5917551B,39,12,12,5,6,2,2,6,0,2,0,2,6,0,0,0,0,2,2,2,0
0E99540ADD6E138A904409597A72DA7E,44,14,16,3,2,4,1,8,0,4,0,0,8,0,0,0,0,1,1,4,0
33C04C115CDB49A0A23F4CCCA62BDA40,5,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DF2096F031084F933066E2A0CB1900D2,17,6,5,2,0,2,1,3,0,2,0,0,2,0,0,0,1,0,0,2,0
